lastmodified	id	title	abstract	speakers_name	location_name	location_id	day	date	start	end	duration	language	experiencelevel	track	type	url	slides_pdflink	slides_pptlink	slides_keylink	slides_slideshare	recordings_youtube	recordings_vimeo	recordings_oggtheora	recordings_mpeg4video	recordings_oggvorbis	recordings_mpeg4audio	recordings_mp3audio
03.05.2013 00:00:00	5308	Goldene Zeiten für Entrepreneurial Science Journalism?	Die deutschen Medienverlage tun sich schwer, neue Wege zu gehen. Selbstkritisch wird vermerkt, man sei zu zaghaft an die Veränderungen durch das Internet herangegangen. Welche Möglichkeiten bieten der Innovationsstau und der Medien(struktur)wandel für gemeinsame Unternehmungen freier Wissenschaftsjournalisten? Mit welchen Formaten oder Techniken und Finanzierungskonstruktionen oder in welchen (inhaltlichen) Nischen haben freie Wissenschaftsjournalisten gute (unternehmerische) Chancen? In der Session sollen Ideen angestoßen werden, die anschließend zu konkreten Projekten weiterentwickelt und von der Robert Bosch Stiftung mit bis zu 15.000 € gefördert werden können. Es diskutieren Dino Trescher (nanomagazin.net), Ulrike Langer (medialdigital.de), Stephan Ruß-Mohl (Europäisches Journalismus-Observatorium) und Sebastian Turner (Moderation) mit dem Publikum. Präsentiert und kuratiert von der Robert Bosch Stiftung. 	Ulrike Langer, Dino Trescher, Patrick Klügel, Sebastian Turner	stage 7	stage 7	2	07.05.2013 00:00:00	07.05.2013 09:15:00	07.05.2013 10:15:00	60	German	Fortgeschrittene	media	Diskussion												
03.05.2013 00:00:00	4655	decoding a book – Was ist Buch?	“Das gute Buch” ist der Scheinriese des Bildungsbürgertums – und die digitale Aufklärung zieht ihm die Siebenmeilenstiefel an. An die Stelle des Werkes tritt der Beitrag, der Text wird zum Content und der Inhalt löst sich aus der Form. Am Ende bleiben Fetzen, Gedankensplitter, 140 Zeichen und Auflösung. Aber kann Kommunikation, können Debatten überhaupt ohne die Sphäre des Textlichen existieren – und ist Inhalt ohne Konvention, Kontext und Version überhaupt denkbar – kurzum was war ein Buch außer Text – und was kann es werden? Präsentiert in Kooperation mit dem Börsenverein des Deutschen Buchhandels.	Wibke Ladwig	stage 7	stage 7	2	07.05.2013 00:00:00	07.05.2013 10:30:00	07.05.2013 11:30:00	60	German	Fortgeschrittene	culture	Workshop												
03.05.2013 00:00:00	168	Browser Fingerprinting: Tracking ohne Spuren zu hinterlassen	Seit es das World Wide Web gibt, gibt es Bestrebungen von Webseitenbetreiber/innen (Content-Provider) ihre Besucher/innen zu identifizieren bzw. sie bei einem erneuten Besuch wiederzuerkennen. Auch für den/die Anwender/in ergeben sich Vorteile: falls er/sie von der Website erkannt wird, entfällt ein erneuter Login (z. B. bei sozialen Netzwerken). Kleine Textdokumente, die auf dem Computer des Besuchers bzw. der Besucherin abgelegt werden (sog. Cookies), erfüllen seit den 1990er Jahren diese Funktion. Doch dies ist nicht der einzige Einsatzzweck vom Cookies: Werbedienstanbieter verwenden Cookies, um dem/der Betrachter/in maßgeschneiderte Werbung anbieten zu können. Dabei wird bei dem ersten Aufruf einer Website, die ein von einem Dienstleister bereitgestellten Werbebanner enthält, ein Cookie mit einer eindeutigen Nummer hinterlegt. Besucht er/sie weitere Websites, die solch einen Banner enthalten, kann anhand dieser Nummer eine Chronik der besuchten Websites erstellt werden, da dieser Cookie jedes Mal übertragen wird und so die eindeutige Nummer ausgelesen werden kann. Nach einer gewissen Zeit kann somit ein relativ genaues Interessensprofil erstellt werden. Doch was geschieht, wenn das Cookie gelöscht wird? In diesem Fall ist es nicht mehr möglich, die Person zu identifizieren und die Surfchronik muss komplett neu erstellt werden. Manche Nutzer/innen haben die Speicherung von Cookies generell deaktiviert, somit funktioniert der gesamte Ansatz nicht. In diesen Fällen müssen neue, alternative Ansätze versucht werden. Dabei können einerseits sog. Super-Cookies verwendet oder es werden identifizierende Elemente der Systemkonfiguration des Nutzers bzw. der Nutzerin abgefragt und ausgelesen, gespeichert und verglichen. So sendet jeder Webbrowser automatisch bei jedem Aufruf einer Website eine Kennung des verwendeten Browsers und dessen Version mit. Über alltägliche Web-Skriptsprachen, wie z. B. JavaScript, lassen sich die verwendeten Systemfarben (z. B. Desktop-Hintergrund) abfragen und Flash kann dazu verwendet werden, alle installierten Schriftarten aufzulisten. Diese Kombination der Daten ist u. U. auf der Welt einzigartig (weil er/sie einen hellrosa Hintergrund eingestellt hat und eine Disney- und Star-Wars-Schriftart installiert hat). Wenn jemand die Website also erneut mit genau dieser Konfiguration aufruft, ist mit hoher Wahrscheinlichkeit davon auszugehen, dass es sich um die gleiche Person handelt. Schriftarten und Systemfarben sind dabei nur ein Teil von Daten die ohne weiteres von jeder Website abgefragt werden können! In einer ausführlichen Datenerhebung habe ich über 20.000 verschiedene „Fingerprints“ gesammlt. Wie eindeutig sind diese Fingerabdrücke? Wieviel sagt dieser über uns aus? Kann das Tracking (Nachverfolgen) unserer Webaktivitäten überhaupt verhindert werden? In der Session werden die Ergebnisse der Untersuchung vorgestellt, die Ausmaße des Fingerprintings beschrieben und möchte Schutzmaßnahmen erläutert. Über mein Projekt „Browser Fingerprinting“ wurde u. a. auf netzpolitik.org, ZEIT Online, heise online und golem.de berichtet.	Henning Tillmann	stage 7	stage 7	2	07.05.2013 00:00:00	07.05.2013 11:45:00	07.05.2013 12:15:00	30	German	Fortgeschrittene	science & technology	Vortrag												
03.05.2013 00:00:00	1984	DNT: Transatlantic Divide	Tracking of website usage across different domains and contexts is becoming increasingly common for various purposes. Behavioural advertising being the most common of them. The EU e-Privacy directive tried to address this by regulating cookies, but the results so far are mixed at best. Part of the issue is that most of the firms collecting data about website usage are based in the USA which does not have data protection that is comparable with the rest of the industrialised world. To address this the World Wide Web Consortium (W3C) has launched a self-regulatory effort, supported by the American Federal Trade Commission (FTC) to describe a standard for expressing user's tracking preferences. This so-called DNT working group tries to reconcile vastly differing approaches between advertising industry, publishers, browser makers, social media sites and civil society. This presentation adresses: - the extent of online tracking and profiling; - the current state of the W3C DNT standard; - the dynamics of this process, the interests at stake; - the viability of the outcomes of this standard setting process.	Walter van Holst	stage 7	stage 7	2	07.05.2013 00:00:00	07.05.2013 12:15:00	07.05.2013 12:45:00	30	English	Fortgeschrittene	politics & society	Vortrag												
03.05.2013 00:00:00	6282	Vernetzte Mobilität - Erobert das Digitale die analogen Welten?	Von der Koexistenz zur Disruption – Einblicke in die Sichtweisen einer Gründerindustrie auf die digitale Revolution. Es gibt Innovationen die weitreichende Folgen haben: das Auto von Carl Benz, das MP3 Format von Karlheinz Brandenburg, MS-DOS von Bill Gates, das iPhone von Steve Jobs. All diese technischen Innovationen waren 'disruptiv', sie eröffneten neue Felder für Innovateure jenseits der Großindustrie mit ihren abgesteckten Feldern. Diese Innovationen konnten so starke Folgen nur haben, da neugierige und einfallsreiche Menschen den Wandel frühzeitig erkannten, und mit 'Zusatzerfindungen' sozialer, künstlerischer und unternehmerischer Art beschleunigten. In unserem Workshop möchten wir über anstehende, möglicherweise gleichfalls disruptive Innovationen im Bereich der Mobilität diskutierten. Welche Chancen eröffnen sich kreativen Menschen, was sind typische Zeitlinien in denen diese Chancen bestehen. Begleitet wird unser Workshop von Prof. Erich Schöls vom Steinbeis Forschungszentrum Design und Systeme. Präsentiert und kuratiert von der Daimler AG.	Alexander Mankowsky	stage 7	stage 7	2	07.05.2013 00:00:00	07.05.2013 13:00:00	07.05.2013 14:00:00	60	German	Beginner	science & technology	Diskussion												
03.05.2013 00:00:00	1123	Rückt mal ein Stück! Die Androidinnen kommen!	Mädels können das! - Webgrrls steigen in die App-Programmierung ein! Wie begeistert man Frauen mit ganz unterschiedlichem technischem Hintergrund für die App-Entwicklung? An unserem Projekt einer Veranstaltungs-App zeigen wir, wie ein Hands-on Lernprojekt funktionieren kann. Wie haben wir das eigentlich gemacht? Wie haben wir Teilnehmerinnen gefunden? Welche Tools haben wir genutzt? Wo kamen die Trainer her? Wie haben wir gelernt? Ist uns der Spaß in den Schoß gefallen, oder mussten wir dafür richtig ackern? Mädels können das - ganz sicher. Wir Webgrrls meinen: Es kommt nicht auf das Alter oder den erlernten / studierten Beruf an. Der Spaß am gemeinsamen Lernen ist der Zaubertrank. Ein ganz anderer Aspekt ist die weibliche Seite der mobilen Entwicklung. Welche Apps wollen Frauen? Wie sollten sie designt sein? Gibt es Unterschiede? Wie wollen wir auf unsere Bedürfnisse aufmerksam machen, wenn wir nicht selbst etwas unternehmen? Alle diese Fragen haben uns über den kompletten Projekt-Zeitraum begleitet - wie wir sie gelöst haben, könnt Ihr in unserem Vortrag hören. Die App "Webgrrls Events" wird zur re:publica da sein und kann genutzt werden. 	Gaby Becker, Martina Rüdiger, Renate Hermanns	stage 7	stage 7	2	07.05.2013 00:00:00	07.05.2013 14:15:00	07.05.2013 14:45:00	30	German	Beginner	research & education	Vortrag												
03.05.2013 00:00:00	1805	Du nennst es Programmieren, ich nenne es Rock 'n' Roll. Über weibliche Programmierer-Netzwerke.	Was unserer Gesellschaft fehlt, ist ein ebenso leichter Zugang zu Programmiersprachen wie zu Fremdsprachen. Stattdessen ist Programmierer ein Synonym für ein männerdominiertes Feld, in dem Frauen schwerer Fuß fassen als im Bereich Blogs oder Social Media. Statt also unsere eigenen Werkzeuge zu programmieren, nutzen wir lediglich bestehendes. Auf diese Weise bewegen Frauen sich wie in so vielen anderen Bereichen unserer Gesellschaft auch im Netz in einer von Männern erschaffenen (weil programmierten) Welt. Ihnen bleibt der ökonomische Zugang zum Markt verschlossen. Dabei wäre der Bedarf einer weiblichen Perspektive sogar da – nur finden Unternehmen kaum weibliche Programmierinnen. Woran liegt das? Bereits als Mädchen ist unsere Generation weniger mit den technischen Details in Berührung gekommen, selbst wenn Interesse vorhanden war, traute man sich nur selten nachzufragen. Schulen boten (und bieten bis heute) nur sehr begrenzt eine Anlaufstelle, weil sie sich selbst schwer tun mit dem Angebot an Programmiersprachen. Dabei steht längst fest, dass die Kombination Frauen und Programmieren sehr gut zusammen passt. Dennoch muss noch sehr viel Aufklärungsarbeit geleistet werden. Es wird Zeit den Mythos zu entkräftigen, dass selbstbewusste, attraktive und intelligente Frauen kein Interesse an Programmiersprachen haben. Wie also lernt frau? Indem frau sich organisiert. Das hat Berlin beispielsweise mit den Rails Girls oder den Geekettes schon sehr schön vorgeführt. Aber: Was aber wenn man nicht in Berlin wohnt? Funktioniert die Berliner DIY-Magie auch in Leipzig? Ohne ein bestehendes digitales Netzwerk, kann ein analoges Netzwerk trotzdem ins Leben gerufen werden? Anhand des Fallbeispiels des „Code Girls“-Netzwerks aus Leipzig sollen die aufgeworfenen Fragen diskutiert werden. 	Julia Hoffmann, Natalie Sontopski, theresa heilmann	stage 7	stage 7	2	07.05.2013 00:00:00	07.05.2013 14:45:00	07.05.2013 15:15:00	30	German	Beginner	research & education	Vortrag												
03.05.2013 00:00:00	6182	Wie Fernsehen und Online zusammenwachsen: die SWR-Projekte “Zeit der Helden” und “Tatort+ 2013”	Zwei große Projekte, bei denen der SWR die Grenzen zwischen linearem Fernsehen und Online auflöst, stehen im Fokus dieser Session. In der neunteiligen Echtzeit-Serie “Zeit der Helden” stimmen Erzählzeit und erzählte Zeit im Fernsehen und im Web überein. Die Timeline auf zeitderhelden.de bildet den Takt ab, in dem die fünf Helden der fiktionalen TV-Serie fünf Tage lang durch die Midlife Crisis schliddern. Das Web hat die »Echtzeit-Fiktion« während der TV-Ausstrahlung unterstützt (vom 25. bis 29. März 2013 auf ARTE und im SWR Fernsehen). Und es bietet eine zusätzliche Erzähl- und Spielebene, die es so nur im Netz gibt: In einer Spurensuche konnten die Spieler die Vergangenheit der krisengeplagten Hauptfiguren aufdecken - und folgten dabei einer parallelen Dramaturgie nach dem Second-Screen-Prinzip. Ein Transmedia-Projekt, das nicht mit SciFi, Mystery oder einem Mordfall aufwartet, sondern sich um große Fragen des Lebens dreht: Hab ich alles richtig gemacht? Bin ich zufrieden? War’s das mit Mitte 40? Wie geht es weiter? Für Krimi-Fans gibt es im Mai 2013 die Anknüpfung an ein Format, das der SWR im vergangenen Jahr mit großem Erfolg gestartet hat: Der “Tatort+” geht in die zweite Runde. Nach dem Ludwigshafener “Tatort”-Spiel von 2012 geht es nun in Stuttgart mit “Spiel auf Zeit” beim “Tatort+ 2013” weiter. Schon eine Woche vor dem “Tatort” werden die Spieler mit einem Verbrechen konfrontiert, das es aufzulösen gilt. Nika Banovic, den “Tatort”-Zuschauern als Mitarbeiterin der Stuttgarter Spurensicherung bekannt, wird die Spieler durch den Fall führen. Dessen Lösung ist eng mit den Geschehnissen im Tatort “Spiel auf Zeit” verknüpft. Nach der Ausstrahlung des Tatort im linearen Programm geht das Spiel für die Online-Ermittler weiter. Im Rahmen der Session, die vom SWR präsentiert wird, sollen die Projekte, deren Entstehungsphasen und Weiterentwicklungen, mit denen die fiktionale Formate jonglieren, vorgestellt werden.	Guido Bülow, Bettina Fächer, Alexander Maximilian Otto Serrano, Jürgen Ebenau	stage 7	stage 7	2	07.05.2013 00:00:00	07.05.2013 15:30:00	07.05.2013 16:30:00	60	German	Beginner	media	Diskussion												
03.05.2013 00:00:00	4802	It's meta, baby: Bücher, Metadaten und Discoverability	Leser schätzen relevante, organische Buchentdeckungen. Eine wichtige Voraussetzung für Sichtbarkeit von Büchern im Netz sind aussagekräftige Metadaten. Angaben wie Titel, Cover, Autoreninfos, Empfehlungen oder Rezensionen legen die Fährte zu Büchern – in Suchmaschinen, sozialen Netzwerken und Webshops. Wie nutzen Verlage und Selfpublisher Metadaten als Marketing- und Verkaufsinstrument? Worauf kommt es an? Was wird in Zukunft möglich sein? Eine Expertenrunde. Präsentiert in Kooperation mit dem Börsenverein des Deutschen Buchhandels.	Sandra Schüssel, Daniela Geyer, Linda Steglich, Tobias Proksch, Ralf Biesemeier, Henrik Berggren	stage 7	stage 7	2	07.05.2013 00:00:00	07.05.2013 16:45:00	07.05.2013 17:45:00	60	German	Fortgeschrittene	culture	Diskussion												
03.05.2013 00:00:00	5722	10 tips to grow your Positive Entrepreneurial Energy	Start the day off with Catherine Barba for the best beakfast food to nurture your entrepreneurial spirit! As an entrepreneur, she will share her boosting tips to keep you positive, challenging, original, determined and passionate. Catherine Barba, pioneer of the digital revolution in France, is an expert of digital retail and omnichannel commerce. She has received numerous distinctions including that of "Femme en Or" 2011 and Alumni of the Year ESCP Europe 2012. Her company Catherine Barba Group works for retailers and global brands in their quest for omnichannel: What is a good connected retail experience? How to use digital tools to offer a fully integrated experience that engages the customer in both the virtual and the physical worlds? Prior to that, Catherine managed OMD Interactive (Omnicom group), then became from 1999 to 2003 Managing Director of iFrance, a company launched by the French renowned entrepreneur Marc Simoncini. She started several businesses in the digital industry such as Malinea, a consulting firm for digital business, mobile and e-commerce (acquired by vente-privee.com in 2011), and Cashstore, a cashback website partnering with 1,200 e-commerce merchants, acquired by Plebicom Group in 2010. She imported in France the CyberMonday, is the author of books about e-commerce, including "2020, the end of e-commerce?", "The brave and fearless e-shopper" and the blog malineaconseil.com, which won the French e-commerce blog award in 2010. She is also administrator of several tech start-ups, including Leetchi.com, Sojeans.com, Frenchweb.fr, MeilleurMobile.com, and columnist on French Business radio BFM. Catherine is very much involved in women, youth and employment, and sponsors associations such as 100 000 Entrepreneurs or Josephine, that aims at restoring women’s dignity and faith in the future.	Catherine Barba	stage 6	stage 6	2	07.05.2013 00:00:00	07.05.2013 08:30:00	07.05.2013 09:00:00	30	English	Beginner	business & innovation	Vortrag												
03.05.2013 00:00:00	5368	Impact Investing – a New Era of Good-Cause Investors?	Impact Investing is where Profit meets Purpose. It's a new funding model, driven by a new kind of investors who care for People and Planet as much as they care for the financials that keep a business alive. It's not just for Bill Gates and Warren Buffet, and it's not just for the poorest-of-the-poor. We want to explore the potentials that Impact Investing may create for you and me. Discussing: Dr. Mariana Bozesan, Club of Rome; AQAL Capital Dr. Maximilian Martin, Impact Economy SA Ben White, Venture Capital for Africa Andrea Kolb, Abury foundation Host: Ulf Brandes, the go21 network	Mariana Bozesan, Maximilian Martin, Ben White, Andrea Kolb, Ulf Brandes	stage 6	stage 6	2	07.05.2013 00:00:00	07.05.2013 09:15:00	07.05.2013 10:15:00	60	English	Fortgeschrittene	business & innovation	Diskussion												
03.05.2013 00:00:00	6433	Afrinnovator - Startups in Africa: Appreciating country dynamics	Commonly, 'Tech in Africa' is discussed in blanket terms, making assumptions by generalizing the fact across countries and regions. Is the tech/mobile revolution an 'African' phenomenon? Or is it concentrated in specific spots? Are the conditions in different parts comparable or are there major contrasts? In this session we will explore the diversity of the technology scene in Africa we will look at it through the lens of three orders of magnitude: Startups/Entrepreneurs/Individuals Accelerators/Labs/Hubs Cities From this we will get a better sense of the curious case of the African startup.	Will Mutua, Mark Kaigwa	stage 6	stage 6	2	07.05.2013 00:00:00	07.05.2013 10:30:00	07.05.2013 11:30:00	60	English	Beginner	business & innovation	Vortrag												
03.05.2013 00:00:00	6422	get re:ady to start: start-up pitches (3)	Dream big, think big. Catherine Barba(representing Leetchi) StartupChile Bettina Stengel Start-Up Chile is a program created by the Chilean Government to attract world-class early stage entrepreneurs to start their businesses in Chile, using it as a platform to go global. The end goal of the accelerator program is to convert Chile into the definitive innovation and entrepreneurial hub of Latin America; this is a mission shared by the Government of Chile and is a primary focus of the Ministry of Economy. Start-Up Chile has gained impressive international recognition, having been published in Forbes, The Economist, BusinessWeek, and TechCrunch (among many others) and has inspired spinoffs around the world such as Startup America, Britain, Greece, and Italy. More information: startupchile.org idea Camp Katja Andes Ein Unternehmen zu gründen ist ein Risiko? KEIN Unternehmen zu gründen ist ein Risiko. Wir glauben fest daran, dass jeder gründen kann und sich damit den Lifestyle erschaffen kann, den er gerne leben möchte. Deshalb sorgen wir als Netzwerk von Gründern für Gründer dafür, dass mehr Menschen praktisch lernen, wie man eine Geschäftsidee mit sehr wenig Kapital startet und haben dafür unsere Erfahrungen im "Rooting-Modell" zusammengefasst. Die idea-Camp Pitchgewinner sind: Rollibertas, matcha monk, Die Protokollanten und AIRTYPR. Rollibertas Robert Koecke Das Team Rollibertas hat sich auf den Startup Olympics kennengelernt und das Produkt "Mudclaw" entwickelt. Das Ziel ist es, mit diesem Produkt Rollstuhlfahrern zu helfen, den eigenen Rollstuhl schnell umzurüsten. matcha monk Michael Decker Matcha monk hat die Kategorien Umsatz und Profit der Startup Olympics gewonnen. Noch in der ersten Nacht des Events haben wir einen Online-Shop aufgesetzt und nur wenige Stunden später die ersten Bestellungen erhalten. Wir bieten hochwertigen Bio Matcha Tee aus Japan, mit der Vision, eine neue Marke für hochwertigen Bio Tee zu etablieren. AIRTYPR Daniela Zimmermann AIRTYPR ist eine kreative Notizen Anwendung für Deine Stichwörter auf einem Online Whiteboard.Nutze den gesamten Bildschirm und platziere Deine Ideen wo du möchtest. Bunt und intuitiv.Organisiere Deine Notizen in visuell ansprechenden Wortwolken- allein oder als Brainstorming in einer räumlich getrennten Gruppe. Die Protokollanten Kristina Wirsching Die Protokollanten sind die Gewinner der Kategorie Marketing und Reichweite der Startup Olympics. Sie bieten Protokollerstellung für Unternehmen für verschiedenste Situationen – von Groß-Event bis Verhandlung – an. Hub:raum Peter BorchersWarum macht ein Konzern etwas mit Startups? Wie macht ein Konzern etwas mit Startups? Was ist ein Inkubator? Und was ist ein Accelerator? Diese Fragen wird Peter Borchers anhand von hub:raum, dem Inkubator und Acceleartor der Deutschen Telekom erklären. Hub:raum-Start Up "blinkist" Holger Seim blinkist widmet sich dem lebenslangen Lernen und will dies nicht nur einfach gestalten, sondern auch mobil zugänglich machen. Dabei appelliert der Dienst an den Entdeckerdrang seiner Nutzer: “Jeder von uns kennt das belohnende Gefühl, wenn man ein neues Thema durchdrungen und neue Erkenntnissen gewonnen hat”. Holger Seim, CEO des Start Ups wird über das Konzept von Blinkist sprechen, wo Blinkist nach der Gründung im Januar im Augenblick steht und wie die Nahe Zukunft aussehen wird. pixoona Augmented Streetart. Bei pixoona geht es darum, Momente zu teilen: Mit und auf Bildern. In Verknüpfung mit der Location und Rich Content wie Musik, Videos und Produkten ermöglichen wir den Nutzern, Geschichten an virtuellen und realen Orten zu hinterlassen. pixoona – I’m here. 	Katja Andes, Robert Koecke, Holger Seim, Maciek Laskus, Catherine Barba, Bettina Stengel, Peter Borchers, Florian Hofmann	stage 6	stage 6	2	07.05.2013 00:00:00	07.05.2013 11:45:00	07.05.2013 12:45:00	60	English	Beginner	business & innovation	Vortrag												
03.05.2013 00:00:00	6435	Zukunft der Gesundheitsversorgung: Internetmedizin in Deutschland	tba	Miriam Quentin, Tobias Neisecke, Markus Müschenich, Sebastian Vorberg 	stage 6	stage 6	2	07.05.2013 00:00:00	07.05.2013 13:00:00	07.05.2013 14:00:00	60	German	Beginner	business & innovation	Diskussion												
03.05.2013 00:00:00	6436	Say 'Digital Humanities' One More Time: Technology, affect and learning in emerging information societies	One of the ironies of the local-global divide is that certain practices within the local sphere often precede the global nomenclatures that are assigned to them. ‘Digital Humanities’ is a prime example of this phenomenon where a clutch of practices which emerged with the rise of digital technologies and their integration into the national policies on higher education and learning, are now retrospectively understood as ‘Digital Humanities’. So even as the term was gaining currency in the European and North American context, becoming one of the buzzwords through which new conditions of pedagogy and education were imagined within the Universities in the North-West, it had almost no takers in the emerging knowledge industries of South Asia in general, and India in particular. Within this context, it has now become natural, for all talks about education to eventually veer towards infrastructure. There is enough reason for that, when we look at the pitiful lack of resources in the country vis-à-vis the size of the population, and many of the larger problems endemic in higher education today, are tied down to this massive infrastructure deficit.Simultaneously, there has always been a severe fragmentation and compartmentalisation of knowledge systems within the academia, which is not restricted to only the Humanities which is increasingly facing the pressure to make itself relevant and produce work-forces for a global finance driven market. The questions of professionalising and mainstreaming humanities and social sciences education are almost universal right now, and indeed, one of the ambitions of Digital Humanities projects which are seeking to find validity for education that does not prepare a global information work-force. The realignment of the market with the education system, has been critiqued by theorists of neo-liberal globalisation, who have pointed out how it enables state disinvestment from education and the privatisation of learning resources. However, even in these existing critiques of Digital Humanities (whether they use that term or not), there seems to be a consensual agreement that infrastructure building is necessary and must happen. This talk, critically examines the implications of adopting Digital Humanities as a principle in emerging information societies, and drawing from experiments with students in 9 undergraduate colleges in India, examines the ways in which it needs to reconsider its relationship with the more accepted ideas of infrastructure, usage, adoption and learning.	Nishant Shah	stage 6	stage 6	2	07.05.2013 00:00:00	07.05.2013 14:15:00	07.05.2013 15:15:00	60	English	Fortgeschrittene	research & education	Workshop												
03.05.2013 00:00:00	1955	Kontingenz im Design - ODER: der Dschungel der Möglichkeiten	GestalterInnen schöpfen aus Möglichkeiten, um manche von ihnen als Nachkommendes zu manifestieren. Sie beschäftigen sich weder mit Dingen, die unmöglich, noch in ihrer Form genau so notwendig sind, sondern mit jenen, die kontingent - also eben möglich - sind. In einer Zeit, in der sich Mittel und Wege im Design vor allem durch die digitale Revolution um ein Vielfaches potenziert haben, wird es notwendig über diese Möglichkeiten selbst nachzudenken, denn ihr Dickicht ist so schwer zu überschauen, wie nie zuvor. Es darf also nicht wundern, dass auch Normung, Standardisierung und Programme einen fixen Platz im Gestaltungsprozess eingenommen haben, um etwas Ordnung in das Chaos zu bringen. Wir unterliegen ihnen heute nicht nur in der Arbeitswelt, sondern benutzen diese auch um unseren Alltag zu ordnen. In vielen gesellschaftlichen Bereichen sind Normen sogar derart flächendeckend, dass sie ein unsichtbares Regelwerk bilden. Beachtenswert ist dabei, dass sie meist immateriell sind, das heißt wir haben es nicht mehr mit manifesten, sondern auch hier mit konstruierten und somit kontingenten Gegebenheiten zu tun. Sind wir also als GestalerInnen dazu verpflichtet, am Design dieser Regelbildung teilzunehmen? Oder machen wir das bereits? Wie kann man in der Überfülle an Möglichkeiten noch souverän gestalten, wenn es bereits schwierig ist einen Überblick über sie zu behalten? Oder brauchen wir gar keine Souveränität mehr? Ist es einfacher, vielleicht sogar wichtig geworden, den bereits perpetuierten Pfaden zu folgen, um sich im Dschungel der Möglichkeiten durchzuschlagen? Ist es noch durchführbar, Neues zu gestalten oder reicht im Zeitalter des (Post-)Spektakels ein aleatorisches Zusammenspiel unterschiedlicher Parameter, um Ungesehenes zu generieren? Ist es vielleicht genau das, was unsere Zeit ausmacht - eben eine Zeit aus Mash Ups und Remixes? Wo sind uns vorgegebene Skripts und Programme dienlich? Und wo sind sie uns schließlich hinderlich? Die Anomietheorie von Robert King Merton, die vor allem in der Kriminalsoziologie bekannt wurde und mit dem sich die unterschiedlichen Herangehensweisen an legale Grenzen aufzeigen lassen, soll helfen, mögliche (sic!) Antworten zu finden. 	Magdalena Reiter	stage 6	stage 6	2	07.05.2013 00:00:00	07.05.2013 15:30:00	07.05.2013 16:00:00	30	German	Fortgeschrittene	culture	Vortrag												
03.05.2013 00:00:00	1631	haters gonna hate - Lovepicking und die Folgen	Lovepicking, eigentlich nur eine sehr kleine Aktion, hat es geschafft, den Hass von Menschen aus allen möglichen Gruppen auf sich zu ziehen. Hier ist endlich die Gelegenheit, die Initiatorin zu treffen und sie persönlich zu beschimpfen! Liebesschlösser sind Vorhängeschlösser, die nach einem Brauch von verliebten Paaren an Brücken angebracht werden. Die Verliebten werfen danach zusammen die Schlüssel in den Fluß, um ihre ewige Liebe zu besiegeln. Die dahinterliegende Symbolik ist fragwürdig: Liebe und Beziehung als verriegelter Käfig, aus dem man nur ausbrechen kann, in dem man ihn kaputtmacht? Beim Lovepicking werden die Schlösser zerstörungsfrei geöffnet (gepickt) und re-arrangiert (als Kette wieder zusammen an die Brücke gehängt). "Um zu zeigen, daß man Herzen auch öffnen kann, ohne sie zu brechen". Das von mir initiierte Projekt ist im Frühjahr 2012 als kollaborative Idee im Rahmen eines Workshops zum Thema "Urban Hacking" entstanden, den ich während der Eröffnung des Bamberger Hackerspace (b4ckspace) hielt. Die Aktion hat bereits Nachahmer gefunden und wurde in Linz während der LiWoLi wiederholt. Die Aktion hat im Netz einen Nerv getroffen: Lovepicking wurde seit seiner Entstehung in verschiedenen Kanälen kontrovers und emotional diskutiert, wie auch schon die Liebesschlösser selbst (u.a. Twitter, Spiegel Online, Kurier.at). "Lovepicking wendet die Methoden des Hacking auf nicht-technologische Formen der sozialen Kontrolle und des Eigentums an und verlinkt so "radical openness" mit Gender, Sexualität und Beziehungen." (Eleanor Greenhalgh, http://eleanorg.org/blog/liwoliDay2) Lovepicking berührt verschiedene Themen und Fragestellungen zwischen öffentlichem vs. privatem Raum, Einvernehmlichkeit, Identität und Eigentum, Remixkultur, Hacking, und den moralischen Dilemmata von "Openness" (open source, open relationships etc), die ich in meinem Vortrag beschreiben und zur Diskussion stellen möchte.	Mey Lean Kronemann	stage 6	stage 6	2	07.05.2013 00:00:00	07.05.2013 16:00:00	07.05.2013 16:30:00	30	German	Fortgeschrittene	politics & society	Diskussion							http://vimeo.com/66688236					
